sub,patch,env,leaveT,meanLT,dmLeave
10,1,2,17.65483738,29.1752937,-11.52045632
10,3,2,38.14090462,29.1752937,8.965610917
10,1,2,32.93520495,29.1752937,3.759911255
10,1,2,25.17873345,29.1752937,-3.996560248
10,2,2,37.92384873,29.1752937,8.748555035
10,3,2,41.57753471,29.1752937,12.40224101
10,1,2,30.20085864,29.1752937,1.025564945
10,2,2,32.91934512,29.1752937,3.744051419
10,1,2,25.40716897,29.1752937,-3.768124733
10,1,2,32.15118641,29.1752937,2.975892709
10,2,2,42.65608692,29.1752937,13.48079322
10,3,1,31.28747259,29.1752937,2.112178891
10,2,1,31.40682804,29.1752937,2.231534337
10,3,1,42.0611731,29.1752937,12.8858794
10,1,1,24.84436129,29.1752937,-4.330932408
10,3,1,32.83800613,29.1752937,3.662712432
10,2,1,32.7276608,29.1752937,3.552367105
10,1,1,25.24650097,29.1752937,-3.928792726
10,3,1,32.88258013,29.1752937,3.707286428
10,3,1,37.33998388,29.1752937,8.164690181
10,2,1,26.55134145,29.1752937,-2.623952252
10,1,1,16.92159917,29.1752937,-12.25369453
10,3,1,40.66077111,29.1752937,11.48547741
10,2,1,22.1671399,29.1752937,-7.008153804
10,1,1,16.82447155,29.1752937,-12.35082215
10,3,1,33.77513159,29.1752937,4.599837886
10,3,1,31.16575725,29.1752937,1.990463552
10,2,1,15.12108319,29.1752937,-14.05421051
11,3,1,3.751520476,9.250789489,-5.499269014
11,2,1,2.646017449,9.250789489,-6.60477204
11,3,1,6.070561996,9.250789489,-3.180227493
11,1,1,2.446284228,9.250789489,-6.804505261
11,3,1,8.834125042,9.250789489,-0.416664447
11,2,1,3.664222424,9.250789489,-5.586567065
11,1,1,1.945702915,9.250789489,-7.305086575
11,3,1,11.71207455,9.250789489,2.461285057
11,3,1,10.95427589,9.250789489,1.703486396
11,2,1,6.416678133,9.250789489,-2.834111357
11,1,1,3.402829561,9.250789489,-5.847959928
11,3,1,10.93767518,9.250789489,1.686885687
11,2,1,6.966995826,9.250789489,-2.283793663
11,1,1,3.052868898,9.250789489,-6.197920591
11,3,1,11.55684637,9.250789489,2.306056876
11,3,1,11.70379087,9.250789489,2.45300138
11,2,1,8.821077,9.250789489,-0.429712489
11,3,1,11.03768419,9.250789489,1.786894699
11,3,1,9.592139872,9.250789489,0.341350383
11,2,1,5.484322496,9.250789489,-3.766466993
11,3,1,9.185588621,9.250789489,-0.065200868
11,3,1,12.18253244,9.250789489,2.931742946
11,1,1,4.013752674,9.250789489,-5.237036815
11,3,1,8.868757856,9.250789489,-0.382031634
11,3,1,8.668712569,9.250789489,-0.58207692
11,2,1,6.387429966,9.250789489,-2.863359524
11,3,1,13.2231705,9.250789489,3.972381009
11,1,1,3.446959995,9.250789489,-5.803829494
11,2,1,3.851013121,9.250789489,-5.399776368
11,2,1,5.415533787,9.250789489,-3.835255702
11,3,1,18.68723121,9.250789489,9.436441723
11,2,1,5.374412072,9.250789489,-3.876377418
11,2,1,8.818953482,9.250789489,-0.431836007
11,1,1,3.649666655,9.250789489,-5.601122834
11,3,1,17.17369519,9.250789489,7.922905698
11,3,1,14.30631933,9.250789489,5.055529845
11,2,1,8.218343912,9.250789489,-1.032445577
11,3,1,16.39261961,9.250789489,7.141830123
11,1,1,4.915411751,9.250789489,-4.335377738
11,3,1,17.3016669,9.250789489,8.050877413
11,3,1,13.22290494,9.250789489,3.972115449
11,1,2,4.959258023,9.250789489,-4.291531467
11,1,2,5.198519278,9.250789489,-4.052270211
11,2,2,9.986720394,9.250789489,0.735930905
11,1,2,8.855163619,9.250789489,-0.39562587
11,3,2,21.04849229,9.250789489,11.7977028
11,2,2,10.53707754,9.250789489,1.286288048
11,2,2,9.886710741,9.250789489,0.635921251
11,1,2,4.725975075,9.250789489,-4.524814414
11,3,2,15.25830236,9.250789489,6.00751287
11,1,2,6.744541186,9.250789489,-2.506248304
11,1,2,5.420949865,9.250789489,-3.829839625
11,2,2,11.78845705,9.250789489,2.537667565
11,3,2,21.41410752,9.250789489,12.16331803
11,1,2,6.116369499,9.250789489,-3.13441999
11,2,2,10.75836121,9.250789489,1.507571723
11,1,2,5.60998788,9.250789489,-3.640801609
11,1,2,5.199918279,9.250789489,-4.05087121
11,2,2,11.94526609,9.250789489,2.694476598
11,3,2,16.5932499,9.250789489,7.342460411
11,1,2,5.248790307,9.250789489,-4.001999183
11,1,2,5.501954657,9.250789489,-3.748834833
11,1,2,5.954175178,9.250789489,-3.296614311
11,2,2,9.857302211,9.250789489,0.606512722
11,3,2,13.60522736,9.250789489,4.354437874
11,1,2,4.055256373,9.250789489,-5.195533116
11,2,2,10.35181317,9.250789489,1.10102368
11,3,2,15.44612066,9.250789489,6.195331169
11,2,2,12.16902576,9.250789489,2.918236268
11,1,2,5.366124225,9.250789489,-3.884665264
11,1,2,8.9853153,9.250789489,-0.26547419
11,3,2,18.82442055,9.250789489,9.573631065
11,1,2,5.865999944,9.250789489,-3.384789545
11,1,2,5.915242409,9.250789489,-3.335547081
11,2,2,12.65237293,9.250789489,3.40158344
11,2,2,10.7846725,9.250789489,1.533883014
11,1,2,5.397541774,9.250789489,-3.853247716
11,2,2,11.18993797,9.250789489,1.939148479
11,3,2,18.80024593,9.250789489,9.549456442
12,3,1,11.81448739,17.7975699,-5.983082508
12,2,1,11.007402,17.7975699,-6.790167893
12,3,1,14.22401208,17.7975699,-3.573557818
12,1,1,7.882307832,17.7975699,-9.915262066
12,3,1,14.03724095,17.7975699,-3.760328951
12,2,1,10.70391948,17.7975699,-7.093650418
12,1,1,7.534315777,17.7975699,-10.26325412
12,3,1,16.34255128,17.7975699,-1.455018617
12,3,1,15.49740261,17.7975699,-2.300167287
12,2,1,9.4605228,17.7975699,-8.337047098
12,1,1,11.24556767,17.7975699,-6.552002233
12,3,1,15.12477409,17.7975699,-2.672795809
12,2,1,16.9775249,17.7975699,-0.820045001
12,1,1,11.40475551,17.7975699,-6.392814385
12,3,1,18.07776772,17.7975699,0.28019782
12,3,1,13.67339579,17.7975699,-4.124174107
12,2,1,7.828961375,17.7975699,-9.968608523
12,3,1,21.11384604,17.7975699,3.316276139
12,3,1,28.31048683,17.7975699,10.51291693
12,2,1,19.59576438,17.7975699,1.798194483
12,3,1,18.87843572,17.7975699,1.080865825
12,3,1,15.99198285,17.7975699,-1.805587053
12,1,1,12.85264369,17.7975699,-4.944926213
12,3,1,25.54300357,17.7975699,7.745433669
12,3,1,23.56606143,17.7975699,5.768491529
12,2,1,21.50320452,17.7975699,3.705634623
12,3,1,16.08837825,17.7975699,-1.709191646
12,1,1,11.10765926,17.7975699,-6.68991064
12,1,2,11.49038804,17.7975699,-6.307181857
12,1,2,9.548438568,17.7975699,-8.24913133
12,2,2,15.48006937,17.7975699,-2.317500532
12,1,2,20.46321689,17.7975699,2.66564699
12,3,2,24.23337179,17.7975699,6.43580189
12,2,2,21.75735189,17.7975699,3.959781994
12,2,2,21.26394102,17.7975699,3.466371122
12,1,2,12.70771109,17.7975699,-5.089858811
12,3,2,27.92753226,17.7975699,10.12996236
12,1,2,17.214543,17.7975699,-0.583026894
12,1,2,15.32065477,17.7975699,-2.476915132
12,2,2,24.90101538,17.7975699,7.103445484
12,3,2,30.38957882,17.7975699,12.59200892
12,1,2,20.56334136,17.7975699,2.765771463
12,2,2,23.61624843,17.7975699,5.818678528
12,1,2,16.50537198,17.7975699,-1.29219792
12,1,2,17.94529944,17.7975699,0.147729545
12,2,2,22.95225532,17.7975699,5.154685422
12,3,2,27.95378389,17.7975699,10.156214
12,1,2,18.04393094,17.7975699,0.246361045
12,1,2,11.11747247,17.7975699,-6.680097427
12,1,2,15.09157267,17.7975699,-2.705997228
12,2,2,24.98613988,17.7975699,7.188569985
12,3,2,24.77602288,17.7975699,6.978452981
13,3,1,21.87174027,16.442236,5.429504273
13,2,1,26.5523575,16.442236,10.1101215
13,3,1,28.97135544,16.442236,12.52911944
13,1,1,19.17068936,16.442236,2.728453355
13,3,1,21.94785466,16.442236,5.505618655
13,2,1,16.01447847,16.442236,-0.427757527
13,1,1,12.62236753,16.442236,-3.81986847
13,3,1,11.85484225,16.442236,-4.587393748
13,3,1,14.35739185,16.442236,-2.084844147
13,2,1,12.03708507,16.442236,-4.405150927
13,1,1,7.250790346,16.442236,-9.191445656
13,3,1,19.19541402,16.442236,2.75317802
13,2,1,12.39645548,16.442236,-4.045780522
13,1,1,5.298924065,16.442236,-11.14331194
13,3,1,16.48169961,16.442236,0.039463608
13,3,1,18.31130757,16.442236,1.869071564
13,2,1,10.80946388,16.442236,-5.632772122
13,3,1,12.65231744,16.442236,-3.789918557
13,3,1,21.5141624,16.442236,5.071926399
13,2,1,11.35450052,16.442236,-5.08773548
13,3,1,19.14529245,16.442236,2.70305645
13,3,1,11.64719707,16.442236,-4.795038927
13,1,1,7.53397613,16.442236,-8.908259872
13,3,1,23.01572962,16.442236,6.57349362
13,3,1,15.86897114,16.442236,-0.573264864
13,2,1,8.201384953,16.442236,-8.240851048
13,3,1,18.95612871,16.442236,2.513892711
13,1,1,4.04871391,16.442236,-12.39352209
13,1,2,12.28703224,16.442236,-4.155203766
13,1,2,14.49885838,16.442236,-1.943377621
13,2,2,20.80475853,16.442236,4.362522527
13,1,2,12.40551435,16.442236,-4.036721654
13,2,2,18.67808799,16.442236,2.235851992
13,2,2,18.53536102,16.442236,2.093125017
13,1,2,21.27614427,16.442236,4.833908272
13,3,2,31.39037229,16.442236,14.94813629
13,1,2,16.97654252,16.442236,0.534306516
13,1,2,21.12474458,16.442236,4.682508581
13,2,2,18.11140051,16.442236,1.66916451
13,3,2,22.21479445,16.442236,5.772558451
13,1,2,12.65571199,16.442236,-3.786524007
13,2,2,15.85522327,16.442236,-0.587012727
13,1,2,6.782600622,16.442236,-9.65963538
13,1,2,12.73908566,16.442236,-3.703150343
13,2,2,15.72545967,16.442236,-0.716776331
13,3,2,22.30058798,16.442236,5.858351983
13,1,2,12.55875307,16.442236,-3.883482928
13,1,2,11.17099148,16.442236,-5.271244523
13,1,2,12.45122371,16.442236,-3.991012292
13,2,2,17.17672283,16.442236,0.734486827
13,3,2,26.42079335,16.442236,9.97855735
13,1,2,12.50570425,16.442236,-3.936531753
13,2,2,19.07848325,16.442236,2.636247253
13,3,2,23.86747335,16.442236,7.425237352
14,3,1,13.63102518,20.74952577,-7.118500589
14,2,1,18.79485227,20.74952577,-1.954673494
14,3,1,20.36955597,20.74952577,-0.379969794
14,1,1,11.50125274,20.74952577,-9.248273023
14,3,1,19.08931968,20.74952577,-1.66020609
14,2,1,18.44472664,20.74952577,-2.304799121
14,1,1,9.586390195,20.74952577,-11.16313557
14,3,1,13.82357492,20.74952577,-6.925950849
14,3,1,17.076205,20.74952577,-3.673320763
14,2,1,13.10614511,20.74952577,-7.643380654
14,1,1,10.90407953,20.74952577,-9.845446237
14,3,1,13.27418426,20.74952577,-7.475341508
14,2,1,15.25831875,20.74952577,-5.49120702
14,1,1,9.586542218,20.74952577,-11.16298355
14,3,1,19.54551986,20.74952577,-1.20400591
14,3,1,20.8576129,20.74952577,0.108087133
14,2,1,17.24444171,20.74952577,-3.505084051
14,3,1,14.48154658,20.74952577,-6.26797919
14,3,1,17.07632175,20.74952577,-3.67320402
14,2,1,17.44365864,20.74952577,-3.305867128
14,3,1,24.80083407,20.74952577,4.051308305
14,3,1,21.13043665,20.74952577,0.380910885
14,1,1,13.22899699,20.74952577,-7.520528775
14,3,1,21.94212526,20.74952577,1.192599497
14,3,1,26.96833344,20.74952577,6.218807675
14,2,1,14.6075425,20.74952577,-6.141983265
14,1,2,17.66453557,20.74952577,-3.084990195
14,1,2,24.8369327,20.74952577,4.087406932
14,2,2,28.25371862,20.74952577,7.504192854
14,1,2,28.78384154,20.74952577,8.034315774
14,3,2,27.14910143,20.74952577,6.399575665
14,2,2,19.26101089,20.74952577,-1.488514874
14,2,2,20.17973109,20.74952577,-0.569794673
14,1,2,27.20283756,20.74952577,6.453311796
14,3,2,34.39102162,20.74952577,13.64149586
14,1,2,29.08814038,20.74952577,8.338614613
14,1,2,23.14953056,20.74952577,2.400004792
14,2,2,26.87242708,20.74952577,6.122901316
14,3,2,35.14336306,20.74952577,14.39383729
14,1,2,24.40132003,20.74952577,3.651794265
14,2,2,25.58551013,20.74952577,4.835984366
14,1,2,24.03330032,20.74952577,3.283774554
14,1,2,24.1648332,20.74952577,3.415307436
14,2,2,25.7528918,20.74952577,5.00336603
14,3,2,19.82889154,20.74952577,-0.920634229
15,3,1,8.736529806,21.48517525,-12.74864545
15,2,1,10.58840241,21.48517525,-10.89677285
15,3,1,15.19802287,21.48517525,-6.287152382
15,1,1,9.135724728,21.48517525,-12.34945053
15,3,1,16.6004077,21.48517525,-4.884767552
15,2,1,17.43448725,21.48517525,-4.050688004
15,1,1,18.36097696,21.48517525,-3.124198295
15,3,1,21.5944336,21.48517525,0.109258345
15,3,1,28.37158935,21.48517525,6.886414099
15,2,1,17.63068778,21.48517525,-3.854487478
15,1,1,15.07517741,21.48517525,-6.409997847
15,3,1,22.26471781,21.48517525,0.779542551
15,2,1,23.04894036,21.48517525,1.563765109
15,1,1,15.97563213,21.48517525,-5.509543127
15,3,1,25.39873885,21.48517525,3.913563599
15,3,1,24.90708214,21.48517525,3.42190688
15,2,1,19.02861232,21.48517525,-2.456562939
15,3,1,25.72464895,21.48517525,4.239473698
15,3,1,29.38027453,21.48517525,7.895099271
15,2,1,24.55007476,21.48517525,3.064899505
15,3,1,29.98865636,21.48517525,8.503481103
15,3,1,28.06322632,21.48517525,6.578051062
15,1,1,17.99418498,21.48517525,-3.490990279
15,1,2,18.02494261,21.48517525,-3.460232648
15,1,2,18.19405393,21.48517525,-3.291121326
15,2,2,21.88102662,21.48517525,0.395851366
15,1,2,16.05906847,21.48517525,-5.426106788
15,3,2,27.06953878,21.48517525,5.584363526
15,2,2,22.53172044,21.48517525,1.046545185
15,2,2,22.0815893,21.48517525,0.596414042
15,1,2,19.09368022,21.48517525,-2.391495032
15,3,2,28.13696657,21.48517525,6.651791311
15,1,2,19.38498947,21.48517525,-2.100185784
15,1,2,18.24424415,21.48517525,-3.240931105
15,2,2,22.06123078,21.48517525,0.576055525
15,3,2,30.28838233,21.48517525,8.803207077
15,1,2,17.60459121,21.48517525,-3.880584045
15,2,2,23.13231192,21.48517525,1.647136662
15,1,2,26.90473701,21.48517525,5.419561756
15,1,2,20.26282554,21.48517525,-1.222349713
15,2,2,25.14191339,21.48517525,3.656738138
15,3,2,29.98032655,21.48517525,8.495151292
15,1,2,22.9449829,21.48517525,1.459807647
15,1,2,25.44208453,21.48517525,3.956909276
16,1,2,7.993052184,16.61137529,-8.618323102
16,1,2,10.60063766,16.61137529,-6.010737625
16,2,2,14.59146948,16.61137529,-2.019905804
16,1,2,14.11897242,16.61137529,-2.492402868
16,3,2,16.52791699,16.61137529,-0.083458296
16,2,2,14.90764404,16.61137529,-1.703731244
16,2,2,15.1712932,16.61137529,-1.440082087
16,1,2,14.23461253,16.61137529,-2.37676276
16,3,2,14.66817738,16.61137529,-1.943197908
16,1,2,17.95493365,16.61137529,1.34355836
16,1,2,12.26900972,16.61137529,-4.342365568
16,2,2,12.16590923,16.61137529,-4.445466059
16,3,2,22.3765875,16.61137529,5.765212212
16,1,2,11.33363727,16.61137529,-5.277738014
16,2,2,16.38706904,16.61137529,-0.224306249
16,1,2,16.5367157,16.61137529,-0.074659589
16,1,2,15.07774768,16.61137529,-1.533627606
16,2,2,14.82440046,16.61137529,-1.786974829
16,3,2,20.71742211,16.61137529,4.106046822
16,1,2,14.4247004,16.61137529,-2.186674889
16,1,2,14.6757846,16.61137529,-1.935590685
16,1,2,27.04897725,16.61137529,10.43760196
16,3,2,22.02767196,16.61137529,5.416296672
16,1,2,22.11782615,16.61137529,5.506450869
16,2,2,23.24785356,16.61137529,6.636478278
16,3,2,20.29516754,16.61137529,3.683792257
16,3,1,20.13589311,16.61137529,3.524517821
16,2,1,17.54495378,16.61137529,0.933578495
16,3,1,15.4382814,16.61137529,-1.173093885
16,1,1,11.04034628,16.61137529,-5.571029008
16,3,1,17.96419195,16.61137529,1.352816663
16,2,1,16.30609136,16.61137529,-0.305283927
16,1,1,8.144765581,16.61137529,-8.466609705
16,3,1,20.0428152,16.61137529,3.431439916
16,3,1,22.40267059,16.61137529,5.791295309
16,2,1,20.8326735,16.61137529,4.221298214
16,1,1,19.47205703,16.61137529,2.860681747
16,3,1,18.94596624,16.61137529,2.334590953
16,2,1,21.05810309,16.61137529,4.446727806
16,1,1,10.48810055,16.61137529,-6.12327474
16,3,1,12.71418954,16.61137529,-3.897185742
16,3,1,23.7916072,16.61137529,7.180231914
16,2,1,14.75841849,16.61137529,-1.852956795
16,3,1,16.89742646,16.61137529,0.286051171
16,3,1,16.63728601,16.61137529,0.02591072
16,2,1,17.61137963,16.61137529,1.000004342
16,3,1,17.44512274,16.61137529,0.833747452
16,3,1,16.85626009,16.61137529,0.244884805
16,1,1,17.00436536,16.61137529,0.392990072
16,3,1,18.34441933,16.61137529,1.733044043
16,3,1,16.38928683,16.61137529,-0.222088451
16,2,1,15.78631431,16.61137529,-0.825060973
17,1,2,20.04596823,18.81186857,1.23409966
17,2,2,29.96628338,18.81186857,11.15441482
17,1,2,24.86723234,18.81186857,6.05536377
17,3,2,33.9409094,18.81186857,15.12904084
17,2,2,23.68279111,18.81186857,4.870922543
17,2,2,21.48065689,18.81186857,2.668788325
17,1,2,21.0391038,18.81186857,2.227235232
17,3,2,20.68063072,18.81186857,1.868762154
17,1,2,15.77522917,18.81186857,-3.036639394
17,1,2,18.25307268,18.81186857,-0.558795882
17,2,2,25.2866267,18.81186857,6.47475813
17,3,2,26.75228499,18.81186857,7.940416423
17,1,2,12.92245245,18.81186857,-5.889416115
17,2,2,18.36040992,18.81186857,-0.451458644
17,1,2,17.27781516,18.81186857,-1.534053406
17,1,2,21.6305566,18.81186857,2.818688035
17,2,2,30.32235649,18.81186857,11.51048792
17,3,2,16.47421261,18.81186857,-2.337655957
17,1,2,13.12070207,18.81186857,-5.691166491
17,1,2,11.13750795,18.81186857,-7.67436062
17,1,2,13.87703587,18.81186857,-4.934832698
17,2,2,14.12913227,18.81186857,-4.682736294
17,3,2,26.79097634,18.81186857,7.979107772
17,3,1,22.00162029,18.81186857,3.189751725
17,2,1,18.34723367,18.81186857,-0.464634896
17,3,1,18.58437926,18.81186857,-0.227489303
17,1,1,13.17624291,18.81186857,-5.635625653
17,3,1,12.45673739,18.81186857,-6.355131176
17,2,1,13.49511635,18.81186857,-5.316752211
17,1,1,20.83017282,18.81186857,2.018304258
17,3,1,16.74312964,18.81186857,-2.068738928
17,3,1,16.59780921,18.81186857,-2.214059359
17,2,1,16.90733134,18.81186857,-1.904537229
17,1,1,10.3471336,18.81186857,-8.464734961
17,3,1,15.97535567,18.81186857,-2.836512901
17,2,1,14.87660033,18.81186857,-3.93526824
17,1,1,15.49389119,18.81186857,-3.317977372
17,3,1,16.36777917,18.81186857,-2.444089398
17,3,1,17.32669138,18.81186857,-1.485177187
17,2,1,12.64248107,18.81186857,-6.169387494
17,3,1,16.08218263,18.81186857,-2.729685933
17,3,1,22.31494491,18.81186857,3.503076343
17,2,1,28.95437238,18.81186857,10.14250381
17,3,1,14.10549725,18.81186857,-4.706371314
17,3,1,8.436002987,18.81186857,-10.37586558
17,1,1,12.62328967,18.81186857,-6.1885789
17,3,1,10.56700668,18.81186857,-8.244861891
17,3,1,12.6435603,18.81186857,-6.168308262
17,2,1,13.3562354,18.81186857,-5.455633171
17,3,1,18.64455936,18.81186857,-0.16730921
18,1,2,8.822564961,19.74344157,-10.92087661
18,1,2,12.00948986,19.74344157,-7.733951707
18,2,2,19.49551598,19.74344157,-0.247925596
18,1,2,19.19538236,19.74344157,-0.548059209
18,3,2,18.85153392,19.74344157,-0.891907651
18,2,2,21.26388489,19.74344157,1.520443317
18,2,2,20.91343469,19.74344157,1.169993118
18,1,2,15.31285604,19.74344157,-4.43058553
18,3,2,21.38711939,19.74344157,1.643677818
18,1,2,13.71547051,19.74344157,-6.027971062
18,1,2,19.35727197,19.74344157,-0.386169601
18,2,2,22.99878831,19.74344157,3.255346738
18,3,2,24.19977145,19.74344157,4.456329881
18,1,2,20.86290771,19.74344157,1.119466139
18,2,2,20.72984081,19.74344157,0.986399241
18,1,2,23.06564232,19.74344157,3.322200749
18,1,2,13.35701186,19.74344157,-6.386429707
18,2,2,18.07752734,19.74344157,-1.665914229
18,3,2,26.83652313,19.74344157,7.093081563
18,1,2,11.66635407,19.74344157,-8.077087503
18,1,2,12.28158077,19.74344157,-7.461860807
18,1,2,11.85688518,19.74344157,-7.886556393
18,2,2,16.4759583,19.74344157,-3.267483268
18,3,2,25.51786778,19.74344157,5.774426212
18,1,2,14.52596635,19.74344157,-5.217475218
18,2,1,15.69188777,19.74344157,-4.051553804
18,3,1,20.65988605,19.74344157,0.916444482
18,1,1,13.15626028,19.74344157,-6.587181289
18,3,1,26.00295033,19.74344157,6.259508757
18,2,1,19.39521539,19.74344157,-0.348226178
18,1,1,13.66764241,19.74344157,-6.07579916
18,3,1,29.72962497,19.74344157,9.986183394
18,3,1,23.16572,19.74344157,3.422278428
18,2,1,24.39640239,19.74344157,4.652960817
18,1,1,21.21220459,19.74344157,1.468763018
18,3,1,20.53703097,19.74344157,0.793589395
18,2,1,18.32763751,19.74344157,-1.41580406
18,1,1,19.91469994,19.74344157,0.17125837
18,3,1,18.22744213,19.74344157,-1.515999445
18,3,1,25.70263743,19.74344157,5.959195859
18,2,1,20.7133377,19.74344157,0.969896132
18,3,1,23.04873061,19.74344157,3.30528904
18,3,1,22.64842054,19.74344157,2.904978965
18,2,1,17.5800107,19.74344157,-2.163430873
18,3,1,25.70135775,19.74344157,5.957916176
18,3,1,18.81185218,19.74344157,-0.931589392
18,1,1,19.88048235,19.74344157,0.137040782
19,1,2,10.94364132,12.0055087,-1.061867379
19,1,2,8.036980934,12.0055087,-3.968527763
19,2,2,14.85803818,12.0055087,2.85252948
19,1,2,11.65446295,12.0055087,-0.351045745
19,3,2,19.61515069,12.0055087,7.609641987
19,2,2,12.93915184,12.0055087,0.933643145
19,2,2,12.17861466,12.0055087,0.17310596
19,1,2,5.676809309,12.0055087,-6.328699389
19,3,2,15.08881999,12.0055087,3.083311293
19,1,2,8.017895366,12.0055087,-3.987613332
19,1,2,7.434283913,12.0055087,-4.571224785
19,2,2,14.97468086,12.0055087,2.969172167
19,3,2,13.20640817,12.0055087,1.200899471
19,1,2,5.981440417,12.0055087,-6.024068281
19,2,2,12.38192304,12.0055087,0.376414343
19,1,2,6.016049607,12.0055087,-5.989459091
19,1,2,7.039291742,12.0055087,-4.966216956
19,2,2,16.70382026,12.0055087,4.698311559
19,3,2,20.57206415,12.0055087,8.566555454
19,1,2,9.197747372,12.0055087,-2.807761326
19,1,2,10.35352721,12.0055087,-1.651981485
19,1,2,10.73744515,12.0055087,-1.268063549
19,2,2,14.42418403,12.0055087,2.418675335
19,3,2,19.76323895,12.0055087,7.757730255
19,1,2,12.90613793,12.0055087,0.90062923
19,2,2,14.32326734,12.0055087,2.317758646
19,3,2,17.62674289,12.0055087,5.62123419
19,2,2,15.05791771,12.0055087,3.052409016
19,1,2,14.06368335,12.0055087,2.058174649
19,1,2,7.892153775,12.0055087,-4.113354923
19,3,2,18.3318996,12.0055087,6.326390898
19,1,2,9.352688202,12.0055087,-2.652820496
19,3,1,13.18397522,12.0055087,1.178466519
19,2,1,4.067911755,12.0055087,-7.937596943
19,3,1,11.2431213,12.0055087,-0.762387399
19,1,1,1.984724297,12.0055087,-10.0207844
19,3,1,14.08356302,12.0055087,2.078054326
19,2,1,9.052421809,12.0055087,-2.953086888
19,1,1,2.305971408,12.0055087,-9.69953729
19,3,1,12.88314307,12.0055087,0.877634372
19,3,1,12.97050345,12.0055087,0.964994753
19,2,1,12.60519898,12.0055087,0.599690282
19,1,1,7.466961389,12.0055087,-4.538547308
19,3,1,15.01229234,12.0055087,3.006783642
19,2,1,13.21816779,12.0055087,1.21265909
19,1,1,10.65597259,12.0055087,-1.349536103
19,3,1,15.38405072,12.0055087,3.378542017
19,3,1,18.63800218,12.0055087,6.632493482
19,2,1,11.70481706,12.0055087,-0.300691635
19,3,1,17.7872396,12.0055087,5.781730899
19,3,1,18.18814525,12.0055087,6.182636556
19,2,1,11.68830722,12.0055087,-0.317201479
19,3,1,17.62713064,12.0055087,5.621621943
19,3,1,17.2640661,12.0055087,5.258557399
